codigo_fator,codigo_ocorrencia,fator,aspecto,condicionante,area,detalhe_fator,dia_extracao
14289,45399,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14187,45392,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14185,45392,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14188,45392,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14186,45392,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14384,45390,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14383,45390,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13899,45393,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13902,45393,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13900,45393,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13901,45393,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13911,45412,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13904,45412,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13909,45412,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13907,45412,"CARACTERÍSTICAS DA TAREFA",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13912,45412,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13905,45412,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13910,45412,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13903,45412,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13908,45412,"ORGANIZAÇÃO DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13906,45412,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14391,45587,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14392,45587,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14393,45587,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14567,45588,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14158,45524,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14159,45524,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14349,45528,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14354,45528,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14347,45528,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14352,45528,"ORGANIZAÇÃO DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14357,45528,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14350,45528,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14355,45528,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14348,45528,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14353,45528,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14351,45528,"INFLUÊNCIAS EXTERNAS",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14356,45528,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14408,52471,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14409,52471,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14410,52471,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13916,45487,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13921,45487,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13914,45487,MEMÓRIA,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13919,45487,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13917,45487,"EQUIPAMENTO - CARACTERÍSTICAS ERGONÔMICAS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13922,45487,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13915,45487,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13920,45487,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13913,45487,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13918,45487,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13923,45487,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14504,45584,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14312,45523,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14310,45523,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14311,45523,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14309,45523,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13926,45490,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13931,45490,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13924,45490,DESORIENTAÇÃO,MÉDICO,***,HUMANO,,2015-06-19
13929,45490,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13927,45490,"CULTURA DO GRUPO DE TRABALHO",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13925,45490,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13930,45490,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13928,45490,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14278,45599,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14277,45599,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14747,45573,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14752,45573,"SISTEMAS DE APOIO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14750,45573,"DINÂMICA DE EQUIPE",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14755,45573,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14748,45573,MEMÓRIA,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14753,45573,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14751,45573,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14756,45573,"OUTRO FATOR",***,***,***,"DESPADRONIZAÇÃO DE PROCEDIMENTO",2015-06-19
14749,45573,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14754,45573,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14251,45570,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14252,45570,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13958,45596,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13956,45596,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13954,45596,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13959,45596,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13957,45596,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13955,45596,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13960,45596,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13963,45597,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13961,45597,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14728,45618,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13964,45597,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14726,45618,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13962,45597,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13965,45597,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14727,45618,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14102,46901,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
14101,46901,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14243,45731,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14499,45753,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14204,45755,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14205,45755,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14203,45755,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14342,45734,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14500,45752,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14503,45752,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14501,45752,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14502,45752,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14288,45747,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14287,45747,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13966,45751,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13967,45751,"OUTRO FATOR",***,***,***,,2015-06-19
14339,45749,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14370,45748,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14192,45757,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14190,45757,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14193,45757,"OUTRO FATOR",***,***,***,,2015-06-19
14191,45757,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14369,45799,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14368,45799,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13968,45821,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13969,45821,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13984,45912,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13986,45912,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13970,45822,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14308,45829,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13971,45856,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13978,45866,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13976,45866,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13977,45866,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13973,45866,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14018,46049,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14016,46049,"INFLUÊNCIA DO MEIO AMBIENTE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14019,46049,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14017,46049,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14283,52240,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14284,52240,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13989,45927,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13983,45900,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13981,45900,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13982,45900,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13979,45899,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13980,45899,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14227,45933,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14228,45933,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14001,45934,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14006,45934,"PESSOAL DE APOIO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14004,45934,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14002,45934,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14007,45934,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14005,45934,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14003,45934,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14012,46026,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14013,46026,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14011,46024,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14009,46024,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14010,46024,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14008,46024,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14014,46042,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14015,46042,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14023,46092,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14028,46092,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14021,46092,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14026,46092,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14024,46092,"CULTURA DO GRUPO DE TRABALHO",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14029,46092,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14022,46092,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14027,46092,"ORGANIZAÇÃO DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14020,46092,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14025,46092,"CLIMA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14505,46154,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14250,46187,PROJETO,MATERIAL,***,MATERIAL,,2015-06-19
14216,46202,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14214,46202,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14212,46202,"DINÂMICA DE EQUIPE",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14210,46202,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14215,46202,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14213,46202,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14211,46202,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14038,46201,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14033,46199,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14031,46199,MEMÓRIA,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14036,46199,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14034,46199,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14032,46199,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14037,46199,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14030,46199,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14035,46199,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14209,46261,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14044,46280,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14207,46261,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14045,46280,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14208,46261,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14206,46261,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14431,46281,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14050,46281,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14047,46281,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14051,46282,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14043,46260,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
14401,46259,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14042,46257,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14040,46257,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14041,46257,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14079,46444,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14080,46444,"INFRAESTRUTURA AEROPORTUÁRIA",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14081,46444,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14074,46437,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14072,46437,ENFERMIDADE,MÉDICO,***,HUMANO,,2015-06-19
14073,46437,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14221,50831,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14222,50831,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14220,50831,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14223,50831,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14184,46337,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14364,46338,"OUTRO FATOR",***,***,***,,2015-06-19
14183,46337,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14403,46373,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14063,46356,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14061,46356,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14066,46356,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14064,46356,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14062,46356,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14067,46356,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
14065,46356,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14271,46411,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14269,46411,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14270,46411,"INFRAESTRUTURA AEROPORTUÁRIA",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14068,46368,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14069,46368,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14083,46450,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14070,46368,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14077,46443,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14075,46443,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14078,46443,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14076,46443,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14082,46445,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14413,46582,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14418,46582,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14411,46582,DESORIENTAÇÃO,MÉDICO,***,HUMANO,,2015-06-19
14416,46582,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14414,46582,"PROCESSOS ORGANIZACIONAIS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
14419,46582,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14412,46582,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14417,46582,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14415,46582,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14327,46563,"RELAÇÕES INTERPESSOAIS",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14330,46563,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14328,46563,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14326,46563,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14329,46563,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14198,46564,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14509,46568,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14084,46570,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14089,46570,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14087,46570,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14092,46570,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14085,46570,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14090,46570,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14088,46570,"DINÂMICA DE EQUIPE",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14086,46570,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
14091,46570,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14707,46630,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14404,46712,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
